Prix,Prix_Log,Annee,Kilometrage,Usage_Intensity,Marque_Alfa,Marque_Audi,Marque_Autre,Marque_BMW,Marque_Citroën,Marque_Dacia,Marque_Fiat,Marque_Ford,Marque_Hyundai,Marque_Jaguar,Marque_Jeep,Marque_Kia,Marque_Land Rover,Marque_Mercedes-Benz,Marque_Nissan,Marque_Opel,Marque_Peugeot,Marque_Renault,Marque_Seat,Marque_Skoda,Marque_Toyota,Marque_Volkswagen,Marque_Volvo,Ville_Agadir,Ville_Autres,Ville_Casablanca,Ville_Marrakech,Ville_Rabat,Ville_Tanger,Transmission_Automatique,Transmission_Manuelle,Carburant_Diesel,Carburant_Electrifié,Carburant_Essence
77000.0,11.251573687764477,-1.3547420241141785,0.12434612823781512,-0.5210274967293131,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
120000.0,11.695255355062795,0.5100205267253678,-0.18071522367122703,0.11339644742826886,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
206000.0,12.235636302128867,-0.11156699022114769,0.024734258226699318,-0.07876080488869106,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
20000.0,9.90353755128617,-6.534637998668474,-0.7063795132036365,-1.337218906205156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
19800.0,9.893487720457795,-6.949029676632818,2.402967654742089,-0.29695562527027963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
150000.0,11.918397239722838,0.30282468774319593,-0.08732909553580595,0.0849287063442749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
129000.0,11.767575435251748,-1.5619378630963503,1.0831103770948045,0.3012835385826297,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
250000.0,12.429220196836383,-0.3187628292033195,-0.13090928866566912,-0.45595837425161234,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
15000.0,9.61587214452889,1.338803882654055,-0.6980743735414597,-1.1761922236766622,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
395000.0,12.886643575525625,0.7172163657075395,0.021621387288851948,1.1702613351715485,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
258000.0,12.460718739865236,0.30282468774319593,0.2626074038132438,0.884986101768844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
230000.0,12.345838935721968,-0.5259586681854913,0.2364094820003204,-0.04032935442529907,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
220000.0,12.301387370778713,-0.11156699022114769,0.053995245042464585,-0.028586411228151525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
370000.0,12.821260987319457,0.5100205267253678,-0.15677102041730506,0.17908860675369362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
370000.0,12.821260987319457,0.7172163657075395,-0.14336077241705858,0.6044649811271664,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
235000.0,12.367345048436391,0.7172163657075395,-0.40484193119623757,-0.2922688630186465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
525000.0,13.171155446333852,0.9244122046897114,-0.6868680381652091,-1.2331277058446501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
280000.0,12.54254845357358,0.09562884876102412,-0.4336546645969528,-0.7970995161215778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
123000.0,11.719947764402807,0.9244122046897114,-0.5489927585860735,-0.6026811117985177,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
345000.0,12.75130259456002,0.5100205267253678,0.04324338882313977,0.7278384774369797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
200000.0,12.206077645517674,-0.11156699022114769,-0.16927853584557578,-0.41143838566388113,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
180000.0,12.100717685412471,0.09562884876102412,0.027847129164546687,0.10729621719598433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
258000.0,12.460718739865236,0.7172163657075395,-0.29988214891389997,0.06768437218264539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
185000.0,12.128116509451258,-0.7331545071676632,0.22395799824893092,-0.17386893987385307,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
186000.0,12.133507329024972,1.1316080436718832,-0.5450705412043858,-0.20789047844568811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
185000.0,12.128116509451258,-0.7331545071676632,0.22395799824893092,-0.17386893987385307,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
190000.0,12.154784614286667,0.7172163657075395,-0.5204415063441374,-0.6887106253543478,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
315000.0,12.660331092405906,0.9244122046897114,-0.47986834654023486,-0.2866037825429317,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
115000.0,11.652696102959753,0.30282468774319593,0.012282774475309843,0.31267063501622716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
338000.0,12.73080413304066,-0.11156699022114769,0.22395799824893092,0.26285208811923766,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
206000.0,12.235636302128867,-0.11156699022114769,-0.00039906172548033675,-0.12185740642222256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
240000.0,12.388398368982115,0.5100205267253678,-0.44842212432610074,-0.6210712725387779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
158000.0,11.970356641102999,-0.3187628292033195,0.36092431951421516,0.2936921409602311,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
200000.0,12.206077645517674,0.7172163657075395,-0.3923904474448481,-0.24956725139265543,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
220000.0,12.301387370778713,0.30282468774319593,-0.08110335366011122,0.09916257688627172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
75000.0,11.225256725762893,-1.3547420241141785,0.16170057949198355,-0.4844261153356064,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
425000.0,12.959846800844963,0.30282468774319593,0.3484728357628257,1.0812996442840668,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
139000.0,11.842236406331555,0.30282468774319593,-0.5355825105858271,-0.9399099726795115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
70000.0,11.156264806643742,-3.4267004139358965,2.122809270335826,0.28064442629673386,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
210000.0,12.25486757159303,0.09562884876102412,-0.5106795430830481,-0.9480436129892241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
185000.0,12.128116509451258,-0.7331545071676632,0.4231817382711625,0.07457680049554957,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
235000.0,12.367345048436391,0.30282468774319593,-0.30523006118512175,-0.4132567626256212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
222000.0,12.310437165348775,-0.5259586681854913,0.38704753242463025,0.1663122845551969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
338000.0,12.73080413304066,1.1316080436718832,-0.5534815184784494,-0.2655803557524021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
98000.0,11.49273296168228,-1.7691337020785223,0.4619867873823678,-0.33372679020603063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
420000.0,12.948012371209098,0.7172163657075395,-0.35503599619067966,-0.12146241651468215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
211000.0,12.259618151783465,0.5100205267253678,-0.06661605231536956,0.42643342193608447,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
210000.0,12.25486757159303,-0.9403503461498349,0.7842747670614573,0.36960611718421543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
150000.0,11.918397239722838,-0.5259586681854913,0.14924909574059406,-0.15989386697807415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
150000.0,11.918397239722838,-0.5259586681854913,0.14924909574059406,-0.15989386697807415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
225000.0,12.323860125621126,1.338803882654055,-0.6638327932251387,-0.7064744957907602,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
490000.0,13.102162710901053,-0.11156699022114769,0.09943693499316048,0.04933335458637572,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
220000.0,12.301387370778713,0.30282468774319593,0.1273469358219,0.5757410303734165,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
325000.0,12.691583538230217,0.9244122046897114,-0.12468354678997438,1.3375093140400134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
270000.0,12.506180941677357,0.09562884876102412,-0.025071676778858583,0.003592303247148863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
345000.0,12.75130259456002,0.9244122046897114,-0.2118439330497007,0.9389609388640967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
158000.0,11.970356641102999,-0.5259586681854913,-0.014276240366403906,-0.38421397317173056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
249000.0,12.425212191503038,0.7172163657075395,-0.07719358776217493,0.831381345307683,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
269000.0,12.502470376049185,0.5100205267253678,-0.2572918487422723,-0.09669548177160732,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
112000.0,11.626263078808801,0.30282468774319593,-0.10131833753049203,0.05294519923640742,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
480000.0,13.081543466215237,0.7172163657075395,-0.41729341494762706,-0.33497047464463764,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
51000.0,10.839600519357369,1.1316080436718832,-0.6632102190375692,-1.018196260660495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
220000.0,12.301387370778713,1.1316080436718832,-0.6806422962895144,-1.1377607732132702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
246000.0,12.413090879946887,0.30282468774319593,0.039227785313316665,0.37427482672199053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
248000.0,12.421188057397055,-0.11156699022114769,0.06654634066386518,-0.0070647989686520125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
185000.0,12.128116509451258,0.30282468774319593,-0.2741013518066481,-0.3420874099156362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
110000.0,11.608244735642321,-0.7331545071676632,0.19905503074615197,-0.20492465742002844,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
225000.0,12.323860125621126,-1.1475461851320068,0.03718574197808879,-0.5501209024525159,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
68000.0,11.127277689932466,-2.183525380042866,0.6597599295475626,-0.294641174775646,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
125000.0,11.736077016252437,-0.11156699022114769,0.24886096575170988,0.3055536997452288,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
130000.0,11.775297421715827,-1.1475461851320068,0.6908886389260362,0.1396743622750327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
150000.0,11.918397239722838,-0.9403503461498349,0.3096491094259933,-0.1729605601356274,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
407000.0,12.91657092142417,-0.3187628292033195,0.38622573449703856,0.33225644088201534,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
205000.0,12.230770136157428,0.5100205267253678,-0.07459745340001021,0.40453603549427614,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
335000.0,12.721888795877375,0.9244122046897114,-0.3569037187533881,0.275662571607035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
203000.0,12.220966184120165,0.09562884876102412,-0.242960190944423,-0.4233994120918328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
257000.0,12.456835254920371,0.30282468774319593,-0.30937017953245877,-0.4227222865360493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
257000.0,12.456835254920371,0.5100205267253678,-0.05620038615733227,0.4550093404361976,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
153000.0,11.938199736300925,0.5100205267253678,-0.442196382450406,-0.6039906278883815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
273000.0,12.51723073716405,0.9244122046897114,-0.4608736080774902,-0.19974870449566576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
255000.0,12.449022745701502,0.9244122046897114,-0.5978399293427744,-0.8260390083435352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
310000.0,12.644330802262578,0.5100205267253678,-0.4377574284930356,-0.5918121282526488,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
220000.0,12.301387370778713,-0.11156699022114769,-0.018192232006215895,-0.1523677079289932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
430000.0,12.971542813248437,1.338803882654055,-0.7098410256865227,-1.3376043156229085,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
250000.0,12.429220196836383,0.5100205267253678,-0.4110676730719323,-0.5185874046363993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
319000.0,12.672949516558306,0.30282468774319593,-0.14958651429275333,-0.05740999907569551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
200000.0,12.206077645517674,0.30282468774319593,-0.01464978487894559,0.251094911051548,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
211000.0,12.259618151783465,0.30282468774319593,-0.2099575332613652,-0.19543584172144066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
235000.0,12.367345048436391,-0.7331545071676632,0.46053618952533093,0.12116037681481277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
165000.0,12.013706813470414,0.30282468774319593,-0.15581225616844807,-0.0716438696176925,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
410000.0,12.923914877701906,-0.11156699022114769,0.09944316073503617,0.04934402998928222,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
370000.0,12.821260987319457,0.7172163657075395,-0.3006479151646104,0.06505822306764694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
190000.0,12.154784614286667,0.30282468774319593,0.09961748150755562,0.5123433709793616,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
145000.0,11.884495917930655,0.30282468774319593,0.13554001213031425,0.5944728040066846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
315000.0,12.660331092405906,-0.11156699022114769,-0.2118439330497007,-0.4844261153356064,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
167000.0,12.025755079404917,0.9244122046897114,-0.5542597362129112,-0.6267648207555767,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
315000.0,12.660331092405906,-0.11156699022114769,0.13266371938374327,0.10630797989835433,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
375000.0,12.834683971615659,0.7172163657075395,0.03591569063544706,1.2192827853181862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
395000.0,12.886643575525625,0.9244122046897114,-0.4833921164418781,-0.3027165239964724,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
175000.0,12.07254696717504,0.30282468774319593,-0.23772434202696371,-0.2589189043387475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
185000.0,12.128116509451258,-0.9403503461498349,1.0955618608461941,0.7254528807341413,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
300000.0,12.611541086966115,0.30282468774319593,-0.3454047735089799,-0.5051079292331281,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
209000.0,12.250094315624496,0.5100205267253678,-0.3363587705635955,-0.31361966883164205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
145000.0,11.884495917930655,0.5100205267253678,0.30306227452150825,1.4406650206319742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
195000.0,12.180759965737863,-0.5259586681854913,0.3360213520114362,0.09631580277787243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
420000.0,12.948012371209098,-0.5259586681854913,0.6099539945420046,0.47208998508659406,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
138000.0,11.835016210489899,0.09562884876102412,-0.06865186990872174,-0.08181092000483332,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
258000.0,12.460718739865236,0.7172163657075395,-0.11078146518154804,0.7161937479465721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
320000.0,12.676079399771027,0.7172163657075395,-0.40484193119623757,-0.2922688630186465,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
549000.0,13.215855541983634,0.7172163657075395,-0.5667112199643007,-0.8473898141565307,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
222000.0,12.310437165348775,-0.5259586681854913,0.38707243539213304,0.16634644584449781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
410000.0,12.923914877701906,0.5100205267253678,-0.32764273193762283,-0.28970676632108705,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
110000.0,11.608244735642321,-2.183525380042866,1.2823341171170362,0.17982117662425498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
240000.0,12.388398368982115,1.1316080436718832,-0.7099032831052797,-1.3384583478554284,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
355000.0,12.779875885354993,0.5100205267253678,-0.3737132218177639,-0.4161035367340207,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
243000.0,12.400820837540556,0.30282468774319593,-0.05620038615733227,0.15609805905425994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
168000.0,12.031725210748633,0.9244122046897114,-0.4466726908590305,-0.13481378708307543,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
325000.0,12.691583538230217,0.30282468774319593,-0.12210608965343676,0.005418305496679331,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
211000.0,12.259618151783465,-0.3187628292033195,0.29315711919727794,0.1904016870604729,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
375000.0,12.834683971615659,-0.11156699022114769,0.18652883809225415,0.19867156584537307,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
324000.0,12.688501881189456,0.5100205267253678,-0.4389776739006718,-0.5951599346041265,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
349000.0,12.762830066509972,0.5100205267253678,-0.19939244929831124,0.06215451347707955,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
172000.0,12.055255569732177,0.30282468774319593,0.2954046120144037,0.9599701317840844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
155000.0,11.951186847493476,-0.11156699022114769,-0.4372842721104828,-0.8709931299827973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
